category,api_name,filename,file_size_mb,row_count,column_count,missing_rate,duplicate_rate,key_columns,data_types
special_trading,equisparticipantqaget,year_2009.csv,3528.2568731307983,1000,11,16.400000000000002,0.0,"eventID, secID, secShortName, partyName, participantName, receptionistName","{'object': 10, 'int64': 1}"
special_trading,mktipocontraddaysget,year_2023.csv,0.02586078643798828,313,12,0.0,0.0,"secID, secShortName, listDate, issuePrice, firstDayClosePrice, breakConClosePrice","{'float64': 5, 'object': 4, 'int64': 3}"
special_trading,mktipocontraddaysget,year_2022.csv,0.03522205352783203,428,12,0.11682242990654204,0.0,"secID, secShortName, listDate, issuePrice, firstDayClosePrice, breakConClosePrice","{'float64': 5, 'object': 4, 'int64': 3}"
special_trading,mktipocontraddaysget,year_2020.csv,0.035247802734375,426,12,0.03912363067292645,0.0,"secID, secShortName, listDate, issuePrice, firstDayClosePrice, breakConClosePrice","{'float64': 5, 'object': 4, 'int64': 3}"
special_trading,mktipocontraddaysget,year_2021.csv,0.04331016540527344,524,12,0.031806615776081425,0.0,"secID, secShortName, listDate, issuePrice, firstDayClosePrice, breakConClosePrice","{'float64': 5, 'object': 4, 'int64': 3}"
special_trading,mktipocontraddaysget,year_2019.csv,0.016740798950195312,202,12,0.08250825082508251,0.0,"secID, secShortName, listDate, issuePrice, firstDayClosePrice, breakConClosePrice","{'float64': 5, 'object': 4, 'int64': 3}"
basic_info,secidget,static_data.csv,9.672097206115723,1000,12,21.75,0.0,"secID, secShortName, listDate","{'object': 11, 'float64': 1}"
basic_info,equget,static_data.csv,2.546992301940918,1000,22,4.195454545454545,0.0,"secID, secShortName, secFullName, listDate","{'object': 15, 'float64': 4, 'int64': 3}"
basic_info,mktidxdget,year_2023.csv,15.216261863708496,1000,15,0.0,0.0,"indexID, porgFullName, secShortName, tradeDate","{'float64': 9, 'object': 5, 'int64': 1}"
basic_info,mktidxdget,year_2022.csv,15.553617477416992,1000,15,0.0,0.0,"indexID, porgFullName, secShortName, tradeDate","{'float64': 9, 'object': 5, 'int64': 1}"
basic_info,mktidxdget,year_2020.csv,15.60976505279541,1000,15,0.0,0.0,"indexID, porgFullName, secShortName, tradeDate","{'float64': 9, 'object': 5, 'int64': 1}"
basic_info,mktidxdget,year_2008.csv,15.090682029724121,1000,15,0.0,0.0,"indexID, porgFullName, secShortName, tradeDate","{'float64': 9, 'object': 5, 'int64': 1}"
basic_info,mktidxdget,year_2009.csv,14.850361824035645,1000,15,0.0,0.0,"indexID, porgFullName, secShortName, tradeDate","{'float64': 9, 'object': 5, 'int64': 1}"
basic_info,equipoget,static_data.csv,1.1744365692138672,1000,29,23.29655172413793,0.0,"secID, secShortName, publishDate, onlineIssueDate, listDate, issuePrice","{'float64': 19, 'object': 8, 'int64': 2}"
basic_info,equindustryget,static_data.csv,15.55281925201416,1000,22,10.072727272727272,0.0,"secID, secShortName, secFullName, partyID, industryID, industrySymbol","{'object': 13, 'int64': 7, 'float64': 2}"
basic_info,equdivget,year_2023.csv,1.3787307739257812,1000,27,52.36666666666666,0.0,"secID, secShortName, endDate, newPubDate, publishDate, shcPublishDate, imPublishDate","{'object': 15, 'float64': 10, 'int64': 2}"
basic_info,equdivget,year_2022.csv,1.2559280395507812,1000,27,52.407407407407405,0.0,"secID, secShortName, endDate, newPubDate, publishDate, shcPublishDate, imPublishDate","{'object': 14, 'float64': 11, 'int64': 2}"
basic_info,equdivget,year_2020.csv,0.5776042938232422,1000,27,24.988888888888887,0.0,"secID, secShortName, endDate, newPubDate, publishDate, shcPublishDate, imPublishDate","{'object': 16, 'float64': 8, 'int64': 3}"
basic_info,equdivget,year_2008.csv,0.1763315200805664,939,27,24.206208338263714,0.0,"secID, secShortName, endDate, newPubDate, publishDate, shcPublishDate, imPublishDate","{'object': 16, 'float64': 8, 'int64': 3}"
basic_info,equdivget,year_2009.csv,0.1910266876220703,1000,27,23.755555555555556,0.0,"secID, secShortName, endDate, newPubDate, publishDate, shcPublishDate, imPublishDate","{'object': 16, 'float64': 8, 'int64': 3}"
basic_info,equsplitsget,year_2008.csv,0.00020694732666015625,1,10,0.0,0.0,"secID, secshortName, publishDate, splitsBaseDate, reTradeDate","{'object': 6, 'int64': 3, 'float64': 1}"
basic_info,equsplitsget,year_2009.csv,0.0005054473876953125,5,10,12.0,0.0,"secID, secshortName, publishDate, splitsBaseDate, reTradeDate","{'object': 5, 'int64': 3, 'float64': 2}"
basic_info,equsplitsget,year_2014.csv,0.00020503997802734375,1,10,0.0,0.0,"secID, secshortName, publishDate, splitsBaseDate, reTradeDate","{'object': 6, 'int64': 3, 'float64': 1}"
basic_info,equsplitsget,year_2005.csv,0.0005855560302734375,5,10,0.0,0.0,"secID, secshortName, publishDate, splitsBaseDate, reTradeDate","{'object': 6, 'int64': 3, 'float64': 1}"
basic_info,equsplitsget,year_2007.csv,0.00020599365234375,1,10,0.0,0.0,"secID, secshortName, publishDate, splitsBaseDate, reTradeDate","{'object': 6, 'int64': 3, 'float64': 1}"
governance,equshareholdersmeetingget,year_2023.csv,8.577638626098633,1000,15,0.0,0.0,"secID, secShortName, hldMeetDate","{'object': 8, 'int64': 6, 'float64': 1}"
governance,equshareholdersmeetingget,year_2022.csv,8.254545211791992,1000,15,0.0,0.0,"secID, secShortName, hldMeetDate","{'object': 8, 'int64': 6, 'float64': 1}"
governance,equshareholdersmeetingget,year_2020.csv,7.003676414489746,1000,15,0.0,0.0,"secID, secShortName, hldMeetDate","{'object': 8, 'int64': 4, 'float64': 3}"
governance,equshareholdersmeetingget,year_2008.csv,2.080693244934082,1000,15,0.04,0.0,"secID, secShortName, hldMeetDate","{'object': 8, 'int64': 4, 'float64': 3}"
governance,equshareholdersmeetingget,year_2009.csv,2.172483444213867,1000,15,0.0,0.0,"secID, secShortName, hldMeetDate","{'object': 8, 'int64': 4, 'float64': 3}"
governance,equiposharefloatget,year_2023.csv,1.0471649169921875,1000,10,10.97,0.0,"secID, secShortName, publishDate, fullName, listedDate","{'object': 6, 'float64': 3, 'int64': 1}"
governance,equiposharefloatget,year_2022.csv,1.303750991821289,1000,10,11.39,0.0,"secID, secShortName, publishDate, fullName, listedDate","{'object': 6, 'float64': 3, 'int64': 1}"
governance,equiposharefloatget,year_2020.csv,1.6417341232299805,1000,10,14.66,0.0,"secID, secShortName, publishDate, fullName, listedDate","{'object': 7, 'float64': 2, 'int64': 1}"
governance,equiposharefloatget,year_2008.csv,0.13104820251464844,1000,10,18.93,0.0,"secID, secShortName, publishDate, fullName, listedDate","{'object': 7, 'float64': 2, 'int64': 1}"
governance,equiposharefloatget,year_2009.csv,0.09305667877197266,1000,10,18.6,0.0,"secID, secShortName, publishDate, fullName, listedDate","{'object': 7, 'float64': 2, 'int64': 1}"
governance,equsharesexcitget,year_2023.csv,3.8798370361328125,681,25,0.23494860499265785,0.0,"secID, secShortName, publishDate, advanceDate","{'object': 14, 'int64': 6, 'float64': 5}"
governance,equsharesexcitget,year_2022.csv,4.698664665222168,698,25,0.30945558739255014,0.0,"secID, secShortName, publishDate, advanceDate","{'object': 14, 'int64': 6, 'float64': 5}"
governance,equsharesexcitget,year_2020.csv,2.375086784362793,412,25,0.2912621359223301,0.0,"secID, secShortName, publishDate, advanceDate","{'object': 14, 'float64': 6, 'int64': 5}"
governance,equsharesexcitget,year_2008.csv,0.15617752075195312,56,25,8.5,0.0,"secID, secShortName, publishDate, advanceDate","{'object': 14, 'float64': 7, 'int64': 4}"
governance,equsharesexcitget,year_2009.csv,0.06670475006103516,26,25,12.923076923076923,0.0,"secID, secShortName, publishDate, advanceDate","{'object': 14, 'float64': 7, 'int64': 4}"
governance,equpledgeget,year_2023.csv,4.347438812255859,1000,25,4.208,0.0,"partyID, secID, secShortName, publishDate, shName, shNameType, orgName","{'object': 13, 'float64': 8, 'int64': 4}"
governance,equpledgeget,year_2022.csv,4.241674423217773,1000,25,5.4399999999999995,0.0,"partyID, secID, secShortName, publishDate, shName, shNameType, orgName","{'object': 13, 'float64': 8, 'int64': 4}"
governance,equpledgeget,year_2020.csv,7.474001884460449,1000,25,6.140000000000001,0.0,"partyID, secID, secShortName, publishDate, shName, shNameType, orgName","{'object': 13, 'float64': 8, 'int64': 4}"
governance,equpledgeget,year_2008.csv,0.15262889862060547,176,25,32.40909090909091,0.0,"partyID, secID, secShortName, publishDate, shName, shNameType, orgName","{'object': 13, 'float64': 9, 'int64': 3}"
governance,equpledgeget,year_2009.csv,0.2539968490600586,275,25,33.74545454545454,0.0,"partyID, secID, secShortName, publishDate, shName, shNameType, orgName","{'object': 13, 'float64': 9, 'int64': 3}"
governance,equshtenget,year_2002_Q3.csv,13.861668586730957,1000,16,5.60625,0.0,"secID, secShortName, endDate, shName","{'object': 9, 'int64': 4, 'float64': 3}"
governance,equshtenget,year_2010_Q3.csv,14.615683555603027,1000,16,2.30625,0.0,"secID, secShortName, endDate, shName","{'object': 9, 'int64': 4, 'float64': 3}"
governance,equshtenget,year_2010_Q2.csv,14.615073204040527,1000,16,2.30625,0.0,"secID, secShortName, endDate, shName","{'object': 9, 'int64': 4, 'float64': 3}"
governance,equshtenget,year_2002_Q2.csv,13.826167106628418,1000,16,5.6000000000000005,0.0,"secID, secShortName, endDate, shName","{'object': 9, 'int64': 4, 'float64': 3}"
governance,equshtenget,year_2024_Q4.csv,14.98215389251709,1000,16,0.44999999999999996,0.0,"secID, secShortName, endDate, shName","{'object': 9, 'int64': 4, 'float64': 3}"
governance,equchangeplanget,year_2023.csv,0.6483192443847656,1000,25,35.312,0.0,"secID, secShortName, publishDate, firstPublishDate, beginDate, endDate, shName","{'float64': 12, 'object': 9, 'int64': 4}"
governance,equchangeplanget,year_2022.csv,0.5962553024291992,1000,25,35.416,0.0,"secID, secShortName, publishDate, firstPublishDate, beginDate, endDate, shName","{'float64': 11, 'object': 10, 'int64': 4}"
governance,equchangeplanget,year_2020.csv,0.5759563446044922,1000,25,35.388,0.0,"secID, secShortName, publishDate, firstPublishDate, beginDate, endDate, shName","{'float64': 12, 'object': 9, 'int64': 4}"
governance,equchangeplanget,year_2021.csv,0.5298643112182617,1000,25,35.484,0.0,"secID, secShortName, publishDate, firstPublishDate, beginDate, endDate, shName","{'float64': 11, 'object': 10, 'int64': 4}"
governance,equchangeplanget,year_2019.csv,0.5069484710693359,1000,25,35.488,0.0,"secID, secShortName, publishDate, firstPublishDate, beginDate, endDate, shName","{'float64': 11, 'object': 10, 'int64': 4}"
governance,equfloatshtenget,year_2010_Q3.csv,13.200586318969727,1000,15,2.3266666666666667,0.0,"secID, secShortName, endDate, publishDate, shID, shName","{'object': 8, 'int64': 5, 'float64': 2}"
governance,equfloatshtenget,year_2010_Q2.csv,13.178937911987305,1000,15,2.506666666666667,0.0,"secID, secShortName, endDate, publishDate, shID, shName","{'object': 8, 'int64': 5, 'float64': 2}"
governance,equfloatshtenget,year_2024_Q4.csv,14.13757610321045,1000,15,0.35333333333333333,0.0,"secID, secShortName, endDate, publishDate, shID, shName","{'object': 8, 'int64': 5, 'float64': 2}"
governance,equfloatshtenget,year_2010_Q1.csv,13.14895248413086,1000,15,2.6866666666666665,0.0,"secID, secShortName, endDate, publishDate, shID, shName","{'object': 8, 'int64': 5, 'float64': 2}"
governance,equfloatshtenget,year_2012_Q4.csv,13.455133438110352,1000,15,1.5266666666666666,0.0,"secID, secShortName, endDate, publishDate, shID, shName","{'object': 8, 'int64': 5, 'float64': 2}"
governance,equactualcontrollerget,static_data.csv,50.65611171722412,1000,14,39.17857142857143,85.6,"secID, secShortName, endDate","{'object': 10, 'float64': 3, 'int64': 1}"
governance,equstockpledgeget,year_2023.csv,10.9433012008667,1000,11,0.0,0.0,"secID, secShortName, publishDate","{'object': 5, 'float64': 4, 'int64': 2}"
governance,equstockpledgeget,year_2022.csv,10.968535423278809,1000,11,0.0,0.0,"secID, secShortName, publishDate","{'object': 5, 'float64': 4, 'int64': 2}"
governance,equstockpledgeget,year_2020.csv,13.095464706420898,1000,11,0.0,0.0,"secID, secShortName, publishDate","{'object': 5, 'float64': 4, 'int64': 2}"
governance,equstockpledgeget,year_2021.csv,11.455815315246582,1000,11,0.0,0.0,"secID, secShortName, publishDate","{'object': 5, 'float64': 4, 'int64': 2}"
governance,equstockpledgeget,year_2019.csv,14.620002746582031,1000,11,0.0,0.0,"secID, secShortName, publishDate","{'object': 5, 'float64': 4, 'int64': 2}"
governance,equallotget,year_2023.csv,0.00060272216796875,3,20,26.666666666666668,0.0,"secID, secShortName, publishDate, allotmentPrice","{'object': 11, 'float64': 8, 'int64': 1}"
governance,equallotget,year_2022.csv,0.0011568069458007812,7,20,24.285714285714285,0.0,"secID, secShortName, publishDate, allotmentPrice","{'object': 11, 'float64': 8, 'int64': 1}"
governance,equallotget,year_2020.csv,0.001861572265625,12,20,22.5,0.0,"secID, secShortName, publishDate, allotmentPrice","{'object': 11, 'float64': 8, 'int64': 1}"
governance,equallotget,year_2008.csv,0.0009946823120117188,10,20,55.00000000000001,0.0,"secID, secShortName, publishDate, allotmentPrice","{'object': 11, 'float64': 8, 'int64': 1}"
governance,equallotget,year_2009.csv,0.0034570693969726562,23,20,18.695652173913043,0.0,"secID, secShortName, publishDate, allotmentPrice","{'object': 11, 'float64': 8, 'int64': 1}"
governance,equreformsharefloatget,year_2023.csv,0.009830474853515625,129,9,0.0,0.0,"secID, secShortName, floatDate, restShName","{'object': 5, 'int64': 3, 'float64': 1}"
governance,equreformsharefloatget,year_2022.csv,0.004730224609375,50,9,0.0,0.0,"secID, secShortName, floatDate, restShName","{'object': 5, 'int64': 3, 'float64': 1}"
governance,equreformsharefloatget,year_2020.csv,0.004277229309082031,51,9,0.0,0.0,"secID, secShortName, floatDate, restShName","{'object': 5, 'int64': 3, 'float64': 1}"
governance,equreformsharefloatget,year_2008.csv,0.39740943908691406,1000,9,0.0,0.0,"secID, secShortName, floatDate, restShName","{'object': 5, 'int64': 3, 'float64': 1}"
governance,equreformsharefloatget,year_2009.csv,0.23556900024414062,1000,9,0.0,0.0,"secID, secShortName, floatDate, restShName","{'object': 5, 'int64': 3, 'float64': 1}"
governance,equpartynatureget,static_data.csv,8.379364967346191,1000,8,0.36250000000000004,0.0,"secID, secShortName, secFullName","{'object': 6, 'int64': 1, 'float64': 1}"
governance,equexecsholdingsget,year_2023.csv,12.285531997680664,1000,17,10.229411764705883,0.0,"secID, secShortName, endDate, name, subsidy","{'object': 8, 'float64': 6, 'int64': 3}"
governance,equexecsholdingsget,year_2022.csv,11.629444122314453,1000,17,10.41764705882353,0.0,"secID, secShortName, endDate, name, subsidy","{'object': 8, 'float64': 6, 'int64': 3}"
governance,equexecsholdingsget,year_2020.csv,9.639775276184082,1000,17,12.511764705882353,0.0,"secID, secShortName, endDate, name, subsidy","{'object': 8, 'float64': 6, 'int64': 3}"
governance,equexecsholdingsget,year_2008.csv,3.6726598739624023,1000,17,15.858823529411763,0.0,"secID, secShortName, endDate, name, subsidy","{'object': 8, 'float64': 7, 'int64': 2}"
governance,equexecsholdingsget,year_2009.csv,3.9387807846069336,1000,17,16.08235294117647,0.0,"secID, secShortName, endDate, name, subsidy","{'object': 8, 'float64': 7, 'int64': 2}"
governance,equspopubresultget,year_2020.csv,0.0008258819580078125,2,31,0.0,0.0,"secID, secShortName, proPublishDate, lotRatPublishDate, onlIssCode, onlIssShortname","{'int64': 17, 'object': 8, 'float64': 6}"
governance,equspopubresultget,year_2008.csv,0.006580352783203125,26,31,0.9925558312655087,0.0,"secID, secShortName, proPublishDate, lotRatPublishDate, onlIssCode, onlIssShortname","{'int64': 15, 'object': 8, 'float64': 8}"
governance,equspopubresultget,year_2009.csv,0.0035791397094726562,13,31,0.49627791563275436,0.0,"secID, secShortName, proPublishDate, lotRatPublishDate, onlIssCode, onlIssShortname","{'int64': 15, 'object': 8, 'float64': 8}"
governance,equspopubresultget,year_2019.csv,0.0010509490966796875,3,31,0.0,0.0,"secID, secShortName, proPublishDate, lotRatPublishDate, onlIssCode, onlIssShortname","{'int64': 17, 'object': 8, 'float64': 6}"
governance,equspopubresultget,year_2002.csv,0.005802154541015625,23,31,2.9453015427769986,0.0,"secID, secShortName, proPublishDate, lotRatPublishDate, onlIssCode, onlIssShortname","{'int64': 12, 'float64': 11, 'object': 8}"
governance,equallotmentsubscriptionresultsget,year_2023.csv,0.0009050369262695312,4,19,0.0,0.0,"secID, secShortName, shortName, allotCode, proPublishDate, resultDate","{'int64': 10, 'object': 8, 'float64': 1}"
governance,equallotmentsubscriptionresultsget,year_2022.csv,0.0017681121826171875,9,19,0.0,0.0,"secID, secShortName, shortName, allotCode, proPublishDate, resultDate","{'int64': 10, 'object': 8, 'float64': 1}"
governance,equallotmentsubscriptionresultsget,year_2020.csv,0.0027666091918945312,15,19,0.0,0.0,"secID, secShortName, shortName, allotCode, proPublishDate, resultDate","{'int64': 10, 'object': 8, 'float64': 1}"
governance,equallotmentsubscriptionresultsget,year_2008.csv,0.0016193389892578125,8,19,0.0,0.0,"secID, secShortName, shortName, allotCode, proPublishDate, resultDate","{'int64': 10, 'object': 8, 'float64': 1}"
governance,equallotmentsubscriptionresultsget,year_2009.csv,0.00177764892578125,9,19,0.5847953216374269,0.0,"secID, secShortName, shortName, allotCode, proPublishDate, resultDate","{'int64': 9, 'object': 8, 'float64': 2}"
governance,equspoget,year_2023.csv,0.5867996215820312,459,72,44.01174049866861,0.0,"secID, secShortName, secShortNameEn, planPublishDate, shcPublishDate, issuePricePul, issuePricePll, vldBeginDate","{'object': 33, 'float64': 28, 'int64': 11}"
governance,equspoget,year_2022.csv,0.8216104507446289,635,72,35.61679790026246,0.0,"secID, secShortName, secShortNameEn, planPublishDate, shcPublishDate, issuePricePul, issuePricePll, vldBeginDate","{'object': 33, 'float64': 28, 'int64': 11}"
governance,equspoget,year_2020.csv,1.2158164978027344,997,72,34.921430959545305,0.0,"secID, secShortName, secShortNameEn, planPublishDate, shcPublishDate, issuePricePul, issuePricePll, vldBeginDate","{'object': 33, 'float64': 28, 'int64': 11}"
governance,equspoget,year_2008.csv,0.15803813934326172,0,0,0.0,0.0,,{}
governance,equspoget,year_2009.csv,0.2537412643432617,1000,72,53.07777777777778,79.9,"secID, secShortName, secShortNameEn, planPublishDate, shcPublishDate, issuePricePul, issuePricePll, vldBeginDate","{'float64': 33, 'object': 32, 'int64': 7}"
governance,equoldshofferget,year_2019.csv,0.00023746490478515625,1,11,0.0,0.0,"secID, secShortName, publishDate, shName","{'object': 6, 'int64': 3, 'float64': 2}"
governance,equoldshofferget,year_2018.csv,0.012970924377441406,126,11,0.0,0.0,"secID, secShortName, publishDate, shName","{'object': 6, 'float64': 4, 'int64': 1}"
governance,equoldshofferget,year_2016.csv,0.013337135314941406,130,11,0.0,0.0,"secID, secShortName, publishDate, shName","{'object': 6, 'float64': 4, 'int64': 1}"
governance,equoldshofferget,year_2017.csv,0.0030803680419921875,27,11,0.0,0.0,"secID, secShortName, publishDate, shName","{'object': 6, 'float64': 4, 'int64': 1}"
governance,equoldshofferget,year_2015.csv,0.013234138488769531,134,11,4.2062415196743554,0.0,"secID, secShortName, publishDate, shName","{'object': 6, 'float64': 4, 'int64': 1}"
governance,equmschangesget,year_2023.csv,1.9119415283203125,1000,17,0.03529411764705882,0.0,"secID, secShortName, managerName, holderName","{'object': 11, 'float64': 4, 'int64': 2}"
governance,equmschangesget,year_2022.csv,1.9492263793945312,1000,17,0.0588235294117647,0.0,"secID, secShortName, managerName, holderName","{'object': 11, 'float64': 4, 'int64': 2}"
governance,equmschangesget,year_2020.csv,2.065095901489258,1000,17,1.6941176470588233,0.0,"secID, secShortName, managerName, holderName","{'object': 11, 'float64': 4, 'int64': 2}"
governance,equmschangesget,year_2008.csv,0.3858461380004883,1000,17,11.24705882352941,0.0,"secID, secShortName, managerName, holderName","{'object': 10, 'float64': 5, 'int64': 2}"
governance,equmschangesget,year_2009.csv,0.5509986877441406,1000,17,12.211764705882352,0.0,"secID, secShortName, managerName, holderName","{'object': 10, 'float64': 5, 'int64': 2}"
governance,equmanagersget,static_data.csv,8.084567070007324,1000,10,1.6199999999999999,0.0,"secID, secShortName, managerName, beginDate, endDate","{'object': 7, 'int64': 2, 'float64': 1}"
governance,equrelatedtransactionget,year_2023.csv,10.135605812072754,1000,17,13.776470588235293,0.0,"secID, secShortName, publishDate, relatedPartyName","{'object': 12, 'float64': 3, 'int64': 2}"
governance,equrelatedtransactionget,year_2022.csv,6.063364028930664,1000,17,14.494117647058824,0.0,"secID, secShortName, publishDate, relatedPartyName","{'object': 12, 'float64': 3, 'int64': 2}"
governance,equrelatedtransactionget,year_2020.csv,4.088066101074219,1000,17,14.747058823529413,0.0,"secID, secShortName, publishDate, relatedPartyName","{'object': 12, 'float64': 3, 'int64': 2}"
governance,equrelatedtransactionget,year_2008.csv,1.0411710739135742,1000,17,11.935294117647059,0.1,"secID, secShortName, publishDate, relatedPartyName","{'object': 14, 'int64': 2, 'float64': 1}"
governance,equrelatedtransactionget,year_2009.csv,0.9171066284179688,1000,17,11.941176470588236,0.0,"secID, secShortName, publishDate, relatedPartyName","{'object': 14, 'int64': 2, 'float64': 1}"
governance,equsharesfloatget,year_2023.csv,0.29111480712890625,1000,8,0.0,0.0,"secID, secShortName, publishDate, floatDate","{'object': 6, 'int64': 1, 'float64': 1}"
governance,equsharesfloatget,year_2022.csv,0.2490682601928711,1000,8,0.0,0.0,"secID, secShortName, publishDate, floatDate","{'object': 6, 'int64': 1, 'float64': 1}"
governance,equsharesfloatget,year_2020.csv,0.1788482666015625,1000,8,0.0,0.0,"secID, secShortName, publishDate, floatDate","{'object': 6, 'int64': 1, 'float64': 1}"
governance,equsharesfloatget,year_2008.csv,0.0861673355102539,1000,8,0.0,0.0,"secID, secShortName, publishDate, floatDate","{'object': 6, 'int64': 1, 'float64': 1}"
governance,equsharesfloatget,year_2009.csv,0.0831460952758789,1000,8,0.0,0.0,"secID, secShortName, publishDate, floatDate","{'object': 6, 'int64': 1, 'float64': 1}"
governance,equshareholdernumget,year_2002_Q3.csv,0.8363199234008789,1000,11,8.89090909090909,0.0,"secID, secShortName, publishDate, endDate","{'object': 6, 'int64': 4, 'float64': 1}"
governance,equshareholdernumget,year_2010_Q3.csv,5.493128776550293,1000,11,2.6636363636363636,0.0,"secID, secShortName, publishDate, endDate","{'object': 6, 'int64': 4, 'float64': 1}"
governance,equshareholdernumget,year_2010_Q2.csv,5.2951250076293945,1000,11,2.672727272727273,0.0,"secID, secShortName, publishDate, endDate","{'object': 6, 'int64': 4, 'float64': 1}"
governance,equshareholdernumget,year_2002_Q2.csv,0.7314596176147461,1000,11,8.927272727272726,0.0,"secID, secShortName, publishDate, endDate","{'object': 6, 'int64': 4, 'float64': 1}"
governance,equshareholdernumget,year_2024_Q4.csv,9.764256477355957,1000,11,0.6636363636363637,0.0,"secID, secShortName, publishDate, endDate","{'object': 6, 'int64': 3, 'float64': 2}"
additional_apis,sec_type_region,snapshot.csv,0.01820850372314453,394,4,0.0,0.0,"typeID, typeName, parentID","{'int64': 3, 'object': 1}"
additional_apis,fst_total,2024_Q4.csv,0.06172466278076172,723,10,0.0,0.0,tradeDate,"{'int64': 6, 'object': 3, 'float64': 1}"
additional_apis,fst_total,2024_Q1.csv,0.06172466278076172,723,10,0.0,0.0,tradeDate,"{'int64': 6, 'object': 3, 'float64': 1}"
additional_apis,fst_total,2024_Q2.csv,0.06172466278076172,723,10,0.0,0.0,tradeDate,"{'int64': 6, 'object': 3, 'float64': 1}"
additional_apis,fst_total,2024_Q3.csv,0.06172466278076172,723,10,0.0,0.0,tradeDate,"{'int64': 6, 'object': 3, 'float64': 1}"
additional_apis,fst_total,2022_Q4.csv,0.06172466278076172,723,10,0.0,0.0,tradeDate,"{'int64': 6, 'object': 3, 'float64': 1}"
additional_apis,equ_fancy_factors_lite,2024_Q4.csv,0.9879331588745117,1000,32,16.359375,0.0,tradeDate,"{'float64': 29, 'int64': 2, 'object': 1}"
additional_apis,equ_fancy_factors_lite,2024_Q1.csv,0.9734058380126953,1000,32,16.85,0.0,tradeDate,"{'float64': 29, 'int64': 2, 'object': 1}"
additional_apis,equ_fancy_factors_lite,2024_Q2.csv,0.9825363159179688,1000,32,16.475,0.0,tradeDate,"{'float64': 29, 'int64': 2, 'object': 1}"
additional_apis,equ_fancy_factors_lite,2024_Q3.csv,0.9957084655761719,1000,32,15.937499999999998,0.0,tradeDate,"{'float64': 29, 'int64': 2, 'object': 1}"
additional_apis,equ_fancy_factors_lite,2022_Q4.csv,0.8894519805908203,1000,32,19.74375,0.0,tradeDate,"{'float64': 29, 'int64': 2, 'object': 1}"
additional_apis,fst_detail,2024_Q4.csv,0.5006895065307617,1000,16,0.0,0.0,"tradeDate, secID, secShortName","{'object': 7, 'int64': 7, 'float64': 2}"
additional_apis,fst_detail,2024_Q3.csv,0.5060596466064453,1000,16,0.0,0.0,"tradeDate, secID, secShortName","{'object': 7, 'int64': 7, 'float64': 2}"
additional_apis,fst_detail,2020_Q1.csv,0.23171234130859375,1000,16,0.0,0.0,"tradeDate, secID, secShortName","{'object': 7, 'int64': 7, 'float64': 2}"
additional_apis,fst_detail,2020_Q3.csv,0.25256824493408203,1000,16,0.0,0.0,"tradeDate, secID, secShortName","{'object': 7, 'int64': 7, 'float64': 2}"
additional_apis,fst_detail,2020_Q2.csv,0.2358722686767578,1000,16,0.0,0.0,"tradeDate, secID, secShortName","{'object': 7, 'int64': 7, 'float64': 2}"
additional_apis,sec_type,snapshot.csv,0.03657341003417969,745,4,0.0,0.0,"typeID, typeName, parentID","{'int64': 3, 'object': 1}"
additional_apis,industry,snapshot.csv,0.36458587646484375,1000,13,15.346153846153845,0.0,"industryID, industrySymbol, industryName, indexSymbol, prntIndustryID","{'object': 7, 'int64': 4, 'float64': 2}"
additional_apis,sec_type_rel,snapshot.csv,4.52182674407959,1000,6,0.0,0.0,"typeID, typeName, secID, secShortName","{'object': 5, 'int64': 1}"
